Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Engagement_Score,Product_Ratio,Avg_Time_Per_Page,Is_Returning
0,0.0,0,0.0,18,415.2738095,0.005882353,0.028921569,0.0,0.0,Nov,2,10,7,10,Returning_Visitor,False,False,18,415.2738095,18,1.0,23.070767194444446,1
3,21.0,0,0.0,17,256.95,0.0,0.02,0.0,0.0,Nov,2,4,1,8,New_Visitor,True,True,20,277.95,20,0.85,13.897499999999999,0
0,0.0,0,0.0,54,1975.455952,0.003703704,0.016049383,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False,54,1975.455952,54,1.0,36.58251762962963,1
0,0.0,0,0.0,9,190.3333333,0.0,0.033333333,0.0,0.0,Dec,1,1,3,2,New_Visitor,False,False,9,190.3333333,9,1.0,21.148148144444445,0
1,0.0,0,0.0,39,1159.541667,0.00125,0.03125,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,True,True,40,1159.541667,40,0.975,28.988541675,1
4,47.25,0,0.0,2,24.25,0.0,0.04,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False,6,71.5,6,0.3333333333333333,11.916666666666666,0
0,0.0,0,0.0,14,424.3333333,0.0,0.007142857,0.0,0.0,Dec,2,2,2,13,Returning_Visitor,False,False,14,424.3333333,14,1.0,30.309523807142856,1
7,58.41666667,0,0.0,22,1043.583333,0.014285714,0.048809524,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False,29,1101.99999967,29,0.7586206896551724,37.999999988620694,0
7,153.85,0,0.0,19,504.6,0.0,0.018518519,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,True,26,658.45,26,0.7307692307692307,25.325000000000003,1
4,106.0,0,0.0,6,180.4166667,0.0,0.025,0.0,0.0,Nov,3,6,3,2,New_Visitor,False,False,10,286.4166667,10,0.6,28.64166667,0
0,0.0,0,0.0,21,530.5833333,0.019047619,0.021428571,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,False,21,530.5833333,21,1.0,25.265873014285717,1
0,0.0,0,0.0,12,329.2142857,0.016666667,0.028703704,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False,12,329.2142857,12,1.0,27.434523808333335,1
1,29.0,0,0.0,41,803.5077381,0.0,0.008424908,0.0,0.0,Dec,1,2,1,8,Returning_Visitor,True,False,42,832.5077381,42,0.9761904761904762,19.82161281190476,1
2,98.0,0,0.0,15,947.0,0.00625,0.006666667,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,False,17,1045.0,17,0.8823529411764706,61.470588235294116,1
0,0.0,0,0.0,6,48.0,0.0,0.066666667,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False,6,48.0,6,1.0,8.0,1
0,0.0,0,0.0,24,1286.5,0.0,0.015277778,0.0,0.0,Nov,2,2,9,8,Returning_Visitor,False,False,24,1286.5,24,1.0,53.604166666666664,1
0,0.0,0,0.0,4,396.25,0.0,0.083333333,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False,4,396.25,4,1.0,99.0625,1
0,0.0,0,0.0,28,756.8611111,0.035714286,0.067857143,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,False,28,756.8611111,28,1.0,27.030753967857144,1
0,0.0,0,0.0,2,46.5,0.0,0.05,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,False,2,46.5,2,1.0,23.25,0
0,0.0,0,0.0,49,1385.85,0.0,0.013265306,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,False,49,1385.85,49,1.0,28.282653061224487,1
0,0.0,0,0.0,39,1779.886905,0.01025641,0.028972694,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,True,False,39,1779.886905,39,1.0,45.63812576923077,1
3,29.0,0,0.0,57,1191.8875,0.019298246,0.030732714,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False,60,1220.8875,60,0.95,20.348125,1
0,0.0,0,0.0,4,51.5,0.0,0.05,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False,4,51.5,4,1.0,12.875,0
1,25.5,0,0.0,49,860.2083333,0.004081633,0.012380952,0.0,0.0,Dec,2,2,2,10,Returning_Visitor,True,False,50,885.7083333,50,0.98,17.714166666,1
6,79.25,0,0.0,13,150.1666667,0.0,0.012631579,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,False,19,229.4166667,19,0.6842105263157895,12.07456140526316,0
0,0.0,0,0.0,7,267.5,0.028571429,0.064285714,0.0,0.0,Dec,2,2,6,3,Returning_Visitor,False,False,7,267.5,7,1.0,38.214285714285715,1
3,74.0,0,0.0,44,844.9416667,0.004444444,0.015925926,0.0,0.0,Dec,1,2,1,10,Returning_Visitor,False,False,47,918.9416667,47,0.9361702127659575,19.55195035531915,1
0,0.0,0,0.0,37,918.5416667,0.005405405,0.005315315,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,True,37,918.5416667,37,1.0,24.82545045135135,0
0,0.0,0,0.0,3,46.75,0.0,0.066666667,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False,3,46.75,3,1.0,15.583333333333334,1
0,0.0,0,0.0,7,121.0,0.028571429,0.057142857,0.0,0.0,Dec,2,2,7,3,Returning_Visitor,True,False,7,121.0,7,1.0,17.285714285714285,1
3,98.5,0,0.0,27,702.3333333,0.023214286,0.042261905,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False,30,800.8333333,30,0.9,26.694444443333335,1
0,0.0,0,0.0,14,169.9166667,0.0,0.076190476,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,True,14,169.9166667,14,1.0,12.136904764285715,1
4,67.5,0,0.0,27,834.6666667,0.0,0.014285714,0.0,0.0,Nov,2,2,2,2,New_Visitor,True,False,31,902.1666667,31,0.8709677419354839,29.102150538709676,0
3,171.0,0,0.0,31,441.1369048,0.0,0.008823529,0.0,0.0,Dec,2,2,1,20,Returning_Visitor,False,False,34,612.1369048,34,0.9117647058823529,18.004026611764708,1
2,128.5,0,0.0,7,209.0,0.027777778,0.053439153,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False,9,337.5,9,0.7777777777777778,37.5,1
1,32.5,0,0.0,4,73.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False,5,106.0,5,0.8,21.2,0
0,0.0,0,0.0,18,623.725,0.016666667,0.055396825,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False,18,623.725,18,1.0,34.65138888888889,1
0,0.0,0,0.0,13,257.0,0.035714286,0.078571429,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,False,13,257.0,13,1.0,19.76923076923077,1
0,0.0,0,0.0,6,339.0,0.0,0.033333333,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,6,339.0,6,1.0,56.5,1
0,0.0,0,0.0,28,558.4761905,0.016666667,0.016309524,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,False,28,558.4761905,28,1.0,19.945578232142857,1
0,0.0,0,0.0,47,2032.272727,0.017021277,0.023877069,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,True,False,47,2032.272727,47,1.0,43.239845255319146,1
0,0.0,0,0.0,38,883.55,0.026315789,0.03907496,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,38,883.55,38,1.0,23.251315789473683,1
0,0.0,0,0.0,4,214.3333333,0.0,0.05,0.0,0.0,Nov,1,1,9,3,Returning_Visitor,False,False,4,214.3333333,4,1.0,53.583333325,1
4,121.5,0,0.0,2,34.0,0.0,0.023809524,0.0,0.0,Nov,2,2,9,8,New_Visitor,False,False,6,155.5,6,0.3333333333333333,25.916666666666668,0
1,73.0,0,0.0,32,593.0,0.0,0.013541667,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,False,False,33,666.0,33,0.9696969696969697,20.181818181818183,1
0,0.0,0,0.0,9,183.3333333,0.0,0.022222222,0.0,0.0,Dec,2,10,4,1,Returning_Visitor,False,False,9,183.3333333,9,1.0,20.370370366666666,1
0,0.0,0,0.0,25,1344.291667,0.0,0.008695652,0.0,0.0,Nov,2,4,1,8,Returning_Visitor,False,False,25,1344.291667,25,1.0,53.771666679999996,1
1,15.0,0,0.0,19,817.5,0.011111111,0.022222222,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,20,832.5,20,0.95,41.625,1
4,28.5,0,0.0,20,500.5,0.0,0.029824561,0.0,0.0,Nov,4,1,2,1,Returning_Visitor,True,False,24,529.0,24,0.8333333333333334,22.041666666666668,1
5,112.1666667,0,0.0,60,1883.866667,0.017460317,0.042436975,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,65,1996.0333337,65,0.9230769230769231,30.708205133846153,1
4,65.5,0,0.0,23,783.75,0.007692308,0.030769231,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,True,True,27,849.25,27,0.8518518518518519,31.453703703703702,1
0,0.0,0,0.0,20,678.0,0.0,0.03,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False,20,678.0,20,1.0,33.9,1
0,0.0,0,0.0,38,1656.615043,0.018421053,0.04154591,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,True,False,38,1656.615043,38,1.0,43.595132710526315,1
0,0.0,0,0.0,5,135.75,0.04,0.053333333,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False,5,135.75,5,1.0,27.15,0
0,0.0,0,0.0,9,195.25,0.022222222,0.081481481,0.0,0.0,Nov,1,1,8,10,Returning_Visitor,False,False,9,195.25,9,1.0,21.694444444444443,1
0,0.0,0,0.0,21,499.75,0.00952381,0.033333333,0.0,0.0,Nov,2,4,3,10,Returning_Visitor,False,True,21,499.75,21,1.0,23.797619047619047,1
2,31.0,0,0.0,20,583.0694444,0.0,0.01,0.0,0.0,Dec,4,2,1,2,Returning_Visitor,False,False,22,614.0694444,22,0.9090909090909091,27.91224747272727,1
0,0.0,0,0.0,12,231.75,0.0,0.016666667,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False,12,231.75,12,1.0,19.3125,1
0,0.0,0,0.0,54,1441.636905,0.008461538,0.004290709,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False,54,1441.636905,54,1.0,26.696979722222224,1
0,0.0,0,0.0,6,151.0,0.0,0.08,0.0,0.0,Dec,1,8,4,6,Returning_Visitor,False,False,6,151.0,6,1.0,25.166666666666668,1
0,0.0,0,0.0,18,909.75,0.022222222,0.048148148,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False,18,909.75,18,1.0,50.541666666666664,1
0,0.0,0,0.0,8,121.375,0.0,0.025,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,False,8,121.375,8,1.0,15.171875,0
0,0.0,0,0.0,10,386.5,0.0,0.01,0.0,0.0,Nov,2,4,6,8,Returning_Visitor,False,False,10,386.5,10,1.0,38.65,1
3,36.0,0,0.0,3,29.5,0.0,0.04,0.0,0.0,Nov,2,10,3,2,Other,False,False,6,65.5,6,0.5,10.916666666666666,0
0,0.0,0,0.0,30,677.9166667,0.006666667,0.013333333,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False,30,677.9166667,30,1.0,22.597222223333333,1
0,0.0,0,0.0,6,604.0,0.0,0.04,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,False,6,604.0,6,1.0,100.66666666666667,0
0,0.0,0,0.0,10,242.5833333,0.0,0.026666667,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False,10,242.5833333,10,1.0,24.25833333,0
0,0.0,0,0.0,23,347.8522727,0.008695652,0.030434783,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,23,347.8522727,23,1.0,15.12401185652174,1
0,0.0,0,0.0,5,27.0,0.04,0.08,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False,5,27.0,5,1.0,5.4,1
0,0.0,0,0.0,29,738.8861111,0.0,0.002469136,0.0,0.0,Dec,3,2,6,2,Returning_Visitor,True,False,29,738.8861111,29,1.0,25.47883141724138,1
0,0.0,0,0.0,9,1726.5,0.0,0.05,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False,9,1726.5,9,1.0,191.83333333333334,1
0,0.0,0,0.0,24,1361.833333,0.0,0.029166667,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False,24,1361.833333,24,1.0,56.74305554166667,1
0,0.0,0,0.0,11,271.0,0.018181818,0.036363636,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,11,271.0,11,1.0,24.636363636363637,1
0,0.0,0,0.0,13,546.9583333,0.0,0.033846154,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False,13,546.9583333,13,1.0,42.07371794615385,1
0,0.0,0,0.0,3,98.0,0.0,0.066666667,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False,False,3,98.0,3,1.0,32.666666666666664,1
1,4.0,0,0.0,4,67.25,0.0,0.013333333,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,True,False,5,71.25,5,0.8,14.25,1
2,20.14285714,0,0.0,4,33.14285714,0.0,0.039814815,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,False,6,53.28571427999999,6,0.6666666666666666,8.880952379999998,1
0,0.0,0,0.0,36,572.9,0.011111111,0.038888889,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False,36,572.9,36,1.0,15.913888888888888,1
0,0.0,0,0.0,30,480.6055556,0.028,0.041450216,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False,30,480.6055556,30,1.0,16.020185186666666,1
1,5.0,0,0.0,21,258.6166667,0.0,0.009090909,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,False,22,263.6166667,22,0.9545454545454546,11.982575759090908,1
0,0.0,0,0.0,4,73.5,0.0,0.05,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False,4,73.5,4,1.0,18.375,1
0,0.0,0,0.0,6,85.75,0.0,0.05,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False,6,85.75,6,1.0,14.291666666666666,1
0,0.0,0,0.0,5,111.25,0.0,0.033333333,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False,5,111.25,5,1.0,22.25,1
2,62.5,0,0.0,17,775.3333333,0.0,0.045098039,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,True,19,837.8333333,19,0.8947368421052632,44.09649122631579,1
0,0.0,0,0.0,9,269.75,0.022222222,0.048148148,0.0,0.0,Dec,3,2,5,6,Returning_Visitor,False,False,9,269.75,9,1.0,29.97222222222222,1
0,0.0,0,0.0,34,508.558547,0.014705882,0.027528909,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,False,34,508.558547,34,1.0,14.957604323529411,1
0,0.0,0,0.0,7,61.5,0.028571429,0.085714286,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,False,False,7,61.5,7,1.0,8.785714285714286,1
2,45.5,0,0.0,9,122.25,0.0,0.018181818,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False,11,167.75,11,0.8181818181818182,15.25,0
3,36.5,0,0.0,11,496.25,0.0,0.026190476,0.0,0.0,Dec,2,2,1,8,Returning_Visitor,False,False,14,532.75,14,0.7857142857142857,38.05357142857143,1
3,49.5,0,0.0,22,458.25,0.02,0.056666667,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,25,507.75,25,0.88,20.31,1
6,100.5,0,0.0,10,332.5833333,0.0,0.002197802,0.0,0.0,Dec,8,13,9,20,Other,False,False,16,433.0833333,16,0.625,27.06770833125,0
0,0.0,0,0.0,12,749.75,0.0,0.016666667,0.0,0.0,Nov,8,2,1,10,Returning_Visitor,False,False,12,749.75,12,1.0,62.479166666666664,1
0,0.0,0,0.0,6,142.125,0.0,0.033333333,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,False,6,142.125,6,1.0,23.6875,1
0,0.0,0,0.0,56,1514.037879,0.016071429,0.0175,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False,56,1514.037879,56,1.0,27.036390696428573,1
0,0.0,0,0.0,14,156.4047619,0.014285714,0.05,0.0,0.0,Nov,2,5,3,2,Returning_Visitor,False,False,14,156.4047619,14,1.0,11.171768707142858,1
0,0.0,0,0.0,34,920.55,0.030588235,0.042913165,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False,34,920.55,34,1.0,27.075,1
0,0.0,0,0.0,6,89.66666667,0.0,0.033333333,0.0,0.0,Nov,2,10,3,3,Returning_Visitor,False,False,6,89.66666667,6,1.0,14.944444445,1
0,0.0,0,0.0,50,694.5166667,0.008163265,0.024489796,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,False,False,50,694.5166667,50,1.0,13.890333334,1
0,0.0,0,0.0,39,1208.333333,0.0,0.01025641,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,True,False,39,1208.333333,39,1.0,30.982905974358975,1
1,38.5,0,0.0,28,705.1166667,0.003703704,0.017901235,0.0,0.0,Nov,1,1,7,2,Returning_Visitor,True,False,29,743.6166667,29,0.9655172413793104,25.64195402413793,1
2,222.5,0,0.0,23,1183.9,0.04,0.058285714,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False,False,25,1406.4,25,0.92,56.256,1
0,0.0,0,0.0,8,106.0833333,0.025,0.05625,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,False,8,106.0833333,8,1.0,13.2604166625,1
0,0.0,0,0.0,10,166.1666667,0.0,0.05,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False,10,166.1666667,10,1.0,16.61666667,1
0,0.0,0,0.0,30,1661.833333,0.027222222,0.071666667,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False,30,1661.833333,30,1.0,55.394444433333334,1
0,0.0,0,0.0,11,490.8333333,0.0,0.045454545,0.0,0.0,Dec,3,2,6,2,New_Visitor,False,False,11,490.8333333,11,1.0,44.621212118181816,0
0,0.0,0,0.0,13,334.75,0.0,0.030769231,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False,13,334.75,13,1.0,25.75,1
0,0.0,0,0.0,5,270.5833333,0.04,0.07,0.0,0.0,Dec,1,1,5,8,Returning_Visitor,True,False,5,270.5833333,5,1.0,54.11666666,1
0,0.0,0,0.0,3,61.5,0.0,0.033333333,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False,False,3,61.5,3,1.0,20.5,1
4,170.5,0,0.0,20,1052.833333,0.010526316,0.015789474,0.0,0.0,Nov,1,1,6,3,New_Visitor,False,False,24,1223.333333,24,0.8333333333333334,50.972222208333335,0
0,0.0,0,0.0,2,301.0,0.0,0.033333333,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False,2,301.0,2,1.0,150.5,1
0,0.0,0,0.0,11,667.9166667,0.0,0.009090909,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,True,11,667.9166667,11,1.0,60.71969697272727,1
0,0.0,0,0.0,19,273.7083333,0.021052632,0.035087719,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True,True,19,273.7083333,19,1.0,14.405701752631579,1
4,99.33333333,0,0.0,15,715.875,0.010526316,0.052631579,0.0,0.0,Dec,2,5,4,2,Returning_Visitor,False,False,19,815.20833333,19,0.7894736842105263,42.905701754210526,1
0,0.0,0,0.0,6,339.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False,6,339.5,6,1.0,56.583333333333336,1
0,0.0,0,0.0,37,581.0833333,0.005555556,0.026851852,0.0,0.0,Nov,2,2,2,10,Returning_Visitor,True,False,37,581.0833333,37,1.0,15.704954954054056,1
0,0.0,0,0.0,11,877.9166667,0.0,0.043636364,0.0,0.0,Nov,1,1,4,2,New_Visitor,False,False,11,877.9166667,11,1.0,79.81060606363636,0
1,21.0,0,0.0,16,375.9166667,0.0,0.007142857,0.0,0.0,Dec,1,1,1,2,New_Visitor,False,False,17,396.9166667,17,0.9411764705882353,23.34803921764706,0
2,82.0,0,0.0,13,155.9833333,0.0,0.037777778,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False,15,237.9833333,15,0.8666666666666667,15.865555553333333,1
0,0.0,0,0.0,22,246.6458333,0.009090909,0.047727273,0.0,0.0,Nov,3,2,7,10,Returning_Visitor,True,False,22,246.6458333,22,1.0,11.21117424090909,1
0,0.0,0,0.0,4,46.75,0.0,0.05,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False,4,46.75,4,1.0,11.6875,1
1,138.5,0,0.0,21,831.0,0.0,0.01,0.0,0.0,Dec,2,12,4,2,Returning_Visitor,False,False,22,969.5,22,0.9545454545454546,44.06818181818182,1
1,52.5,0,0.0,19,812.875,0.0,0.003333333,0.0,0.0,Nov,3,3,5,11,Returning_Visitor,True,False,20,865.375,20,0.95,43.26875,1
0,0.0,0,0.0,10,201.9166667,0.0,0.04,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False,10,201.9166667,10,1.0,20.19166667,1
0,0.0,0,0.0,17,722.0833333,0.011764706,0.029411765,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False,17,722.0833333,17,1.0,42.47549019411765,1
0,0.0,0,0.0,11,135.225,0.0,0.009090909,0.0,0.0,Nov,3,2,2,10,Returning_Visitor,False,False,11,135.225,11,1.0,12.293181818181818,1
3,24.75,0,0.0,2,74.75,0.0,0.022222222,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,True,5,99.5,5,0.4,19.9,0
0,0.0,0,0.0,38,624.5,0.005263158,0.021052632,0.0,0.0,Nov,4,1,9,3,Returning_Visitor,False,False,38,624.5,38,1.0,16.43421052631579,1
4,97.5,0,0.0,5,454.5,0.0,0.00625,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,False,9,552.0,9,0.5555555555555556,61.333333333333336,0
0,0.0,0,0.0,3,21.0,0.0,0.066666667,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,False,3,21.0,3,1.0,7.0,1
0,0.0,0,0.0,11,326.5,0.036363636,0.077272727,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False,11,326.5,11,1.0,29.681818181818183,1
0,0.0,0,0.0,3,164.0,0.0,0.066666667,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True,False,3,164.0,3,1.0,54.666666666666664,1
0,0.0,0,0.0,15,275.5,0.004444444,0.031111111,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False,15,275.5,15,1.0,18.366666666666667,1
4,35.5,0,0.0,2,9.5,0.0,0.022222222,0.0,0.0,Dec,2,2,9,2,New_Visitor,False,False,6,45.0,6,0.3333333333333333,7.5,0
0,0.0,0,0.0,11,303.5,0.0,0.012121212,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False,11,303.5,11,1.0,27.59090909090909,1
0,0.0,0,0.0,28,1252.75,0.010714286,0.042857143,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False,28,1252.75,28,1.0,44.74107142857143,1
3,119.5,0,0.0,24,347.9166667,0.0,0.008333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False,27,467.4166667,27,0.8888888888888888,17.311728396296296,1
3,96.5,0,0.0,8,323.5,0.0,0.02,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,False,False,11,420.0,11,0.7272727272727273,38.18181818181818,1
0,0.0,0,0.0,15,147.5833333,0.014285714,0.028571429,0.0,0.0,Nov,3,2,7,3,Returning_Visitor,False,False,15,147.5833333,15,1.0,9.838888886666666,1
2,13.0,0,0.0,3,200.0,0.0,0.05,0.0,0.0,Dec,2,2,1,8,New_Visitor,False,False,5,213.0,5,0.6,42.6,0
5,51.04166667,0,0.0,14,837.375,0.0,0.011481481,0.0,0.0,Nov,1,1,2,8,New_Visitor,False,True,19,888.41666667,19,0.7368421052631579,46.75877193,0
4,22.5,0,0.0,15,362.6333333,0.028571429,0.039285714,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,False,False,19,385.1333333,19,0.7894736842105263,20.270175436842106,1
0,0.0,0,0.0,31,1625.583333,0.0,0.009677419,0.0,0.0,Dec,4,2,1,8,New_Visitor,False,False,31,1625.583333,31,1.0,52.438172032258066,0
0,0.0,0,0.0,12,892.0833333,0.016666667,0.045833333,0.0,0.0,Dec,2,2,6,2,New_Visitor,False,False,12,892.0833333,12,1.0,74.340277775,0
0,0.0,0,0.0,4,75.5,0.0,0.05,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,False,4,75.5,4,1.0,18.875,0
0,0.0,0,0.0,29,873.75,0.0,0.031034483,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,True,True,29,873.75,29,1.0,30.129310344827587,1
0,0.0,0,0.0,26,1140.166667,0.032248521,0.032948718,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,False,26,1140.166667,26,1.0,43.85256411538462,1
0,0.0,0,0.0,21,1535.0,0.01,0.048333333,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False,False,21,1535.0,21,1.0,73.0952380952381,1
1,40.5,0,0.0,7,170.0,0.0,0.016666667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,False,8,210.5,8,0.875,26.3125,1
0,0.0,0,0.0,4,53.625,0.0,0.05,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False,False,4,53.625,4,1.0,13.40625,1
0,0.0,0,0.0,18,849.5416667,0.0,0.00875,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False,18,849.5416667,18,1.0,47.19675926111111,1
0,0.0,0,0.0,6,78.75,0.033333333,0.066666667,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,False,6,78.75,6,1.0,13.125,1
0,0.0,0,0.0,11,335.0,0.036363636,0.060606061,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False,11,335.0,11,1.0,30.454545454545453,1
3,115.0,0,0.0,6,132.75,0.0,0.022222222,0.0,0.0,Dec,1,1,7,2,New_Visitor,True,False,9,247.75,9,0.6666666666666666,27.52777777777778,0
6,65.41666667,0,0.0,29,1904.541667,0.004848485,0.026060606,0.0,0.0,Nov,1,1,2,8,Returning_Visitor,False,True,35,1969.95833367,35,0.8285714285714286,56.284523819142855,1
0,0.0,0,0.0,7,270.75,0.0,0.057142857,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,True,False,7,270.75,7,1.0,38.67857142857143,1
0,0.0,0,0.0,10,664.5,0.0,0.04,0.0,0.0,Nov,2,2,8,2,New_Visitor,True,False,10,664.5,10,1.0,66.45,0
0,0.0,0,0.0,8,95.0,0.025,0.058333333,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False,8,95.0,8,1.0,11.875,1
0,0.0,0,0.0,11,229.9166667,0.018181818,0.040909091,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,True,False,11,229.9166667,11,1.0,20.901515154545454,1
0,0.0,0,0.0,22,903.1634615,0.009090909,0.015757576,0.0,0.0,Nov,3,2,6,8,Returning_Visitor,True,False,22,903.1634615,22,1.0,41.052884613636365,1
0,0.0,0,0.0,14,238.6666667,0.0,0.003846154,0.0,0.0,Dec,2,2,5,2,New_Visitor,False,False,14,238.6666667,14,1.0,17.04761905,0
6,151.7,0,0.0,34,799.327381,0.017647059,0.023340336,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False,40,951.0273809999999,40,0.85,23.775684524999996,1
0,0.0,0,0.0,8,122.75,0.0,0.028571429,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False,8,122.75,8,1.0,15.34375,0
0,0.0,0,0.0,10,165.0,0.03,0.046666667,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True,10,165.0,10,1.0,16.5,1
